  core wf on lin-log mesh for hole            3
 0.131474E+01 0.169782E-02
 0.133074E+01 0.155368E-02
 0.134686E+01 0.142186E-02
 0.136309E+01 0.130739E-02
 0.137944E+01 0.120258E-02
 0.139590E+01 0.110577E-02
 0.141248E+01 0.101683E-02
 0.142917E+01 0.938298E-03
 0.144598E+01 0.867199E-03
 0.146290E+01 0.801238E-03
 0.147994E+01 0.740336E-03
 0.149709E+01 0.685351E-03
 0.151435E+01 0.636399E-03
 0.153172E+01 0.590770E-03
 0.154921E+01 0.548411E-03
 0.156681E+01 0.509271E-03
 0.158452E+01 0.474932E-03
 0.160234E+01 0.442896E-03
 0.162028E+01 0.412935E-03
 0.163832E+01 0.385016E-03
 0.165647E+01 0.359561E-03
 0.167474E+01 0.336326E-03
 0.169311E+01 0.314524E-03
 0.171159E+01 0.294131E-03
 0.173017E+01 0.275125E-03
 0.174887E+01 0.258046E-03
 0.176767E+01 0.242099E-03
 0.178658E+01 0.227127E-03
 0.180560E+01 0.213115E-03
 0.182472E+01 0.200162E-03
 0.184395E+01 0.188658E-03
 0.186328E+01 0.177706E-03
 0.188272E+01 0.167298E-03
 0.190226E+01 0.157426E-03
 0.192190E+01 0.148094E-03
 0.194165E+01 0.139298E-03
 0.196150E+01 0.130992E-03
 0.198145E+01 0.123169E-03
 0.200150E+01 0.115820E-03
 0.202166E+01 0.108996E-03
 0.204191E+01 0.102675E-03
 0.206227E+01 0.967452E-04
 0.208272E+01 0.912004E-04
 0.210327E+01 0.860345E-04
 0.212392E+01 0.814500E-04
 0.214467E+01 0.774725E-04
 0.216552E+01 0.735981E-04
 0.218646E+01 0.698249E-04
 0.220750E+01 0.661514E-04
 0.222863E+01 0.625427E-04
 0.224986E+01 0.588876E-04
 0.227119E+01 0.554159E-04
 0.229261E+01 0.521248E-04
 0.231412E+01 0.490115E-04
 0.233572E+01 0.460732E-04
 0.235742E+01 0.432141E-04
 0.237921E+01 0.405493E-04
